duree,montant,age,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,historique_compte critique /autres credits existants (pas dans cette banque),historique_credits deja rembourses jusqu'a maintenant,historique_retard dans le paiement dans le passe,historique_tous les credits de cette banque ont ete rembourses,objet_business,objet_education,objet_mobilier / equipement,objet_radio / television,objet_rare_category,objet_reparations,objet_vacances,objet_voiture (nouveau),objet_voiture (utilise),epargne_comprise entre 500 et 1000,epargne_compte d'epargne inconnu / non,epargne_inferieur a 100,epargne_superieur a 1000,anciennete_emploi_compris entre 4 et 7 ans,anciennete_emploi_inferieur a 1 an,anciennete_emploi_sans emploi,anciennete_emploi_superieur a 7 ans,taux_endettement_compris entre 25% et 35%,taux_endettement_inferieur a 20%,taux_endettement_superieur a 35%,statut_femme:divorcee/separee/mariee,statut_homme: marie/veuf,statut_homme:divorce/separe,autres_debiteurs_co-demandeur,autres_debiteurs_garant,domicile_compris entre 4 et 7 ans,domicile_inferieur a 1 an,domicile_superieur a 7 ans,biens_immobilier,biens_inconnu / pas de propriete,biens_voiture ou autre,credit_exterieur_banque,credit_exterieur_etablissements de credit,logement_logement gratuit,logement_proprietaire,emploi_employe qualifie / fonctionnaire,emploi_non qualifie,emploi_sans emploi,nombre_personnes_2 personne,telephone_sans telephone,compte_inferieur a 0,compte_pas de compte courant,compte_superieur ou egale a 200,nombre_credit_2 credits,nombre_credit_3 credits,nombre_credit_rare_category,travailleur_etranger_oui,age_income_segment_mature,age_income_segment_senior,age_income_segment_young,age_income_segment_young_adult,age_income_combined_encoded,education_employment_encoded,marital_housing_celibataire_logement gratuit,marital_housing_celibataire_proprietaire,marital_housing_femme:divorcee/separee/mariee_locataire,marital_housing_femme:divorcee/separee/mariee_logement gratuit,marital_housing_femme:divorcee/separee/mariee_proprietaire,marital_housing_homme: marie/veuf_locataire,marital_housing_homme: marie/veuf_proprietaire,marital_housing_homme:divorce/separe_proprietaire,marital_housing_rare_category,purpose_amount_encoded,age_category_income_middle_income_low,age_category_income_middle_income_med,age_category_income_rare_category,age_category_income_senior_income_low,age_category_income_senior_income_med,age_category_income_young_income_high,age_category_income_young_income_low,age_category_income_young_income_med,cible
0.25,0.16372021521906227,-0.06666666666666667,0.0,0.1213668224299065,0.0,0.0,0.0,-1.9825411154020654e-16,0.13641525184448616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07581060650634032,0.12722882278546635,0.0,0.21668460310980825,0.0,0.0,-0.5458901584667578,0.5875407802273674,-0.42857142857142855,-0.6666666666666667,0.0,0.46647030899056857,0.19370537853585398,-1.148149130716095,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11127650261149517,0.18590456749222367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026787558011568985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-1.0,-0.6329746348962336,1.4,-0.8571428571428571,-0.2714369158878505,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428573,-0.1505143691918634,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,-0.0491405972203392,-0.23540205383326196,-0.857142857142857,-0.4465061045756485,0.0,0.0,-0.5789099832451758,-0.3320155054029081,-0.42857142857142855,-0.6666666666666667,0.0,-0.6594157342419334,-0.5476402636191608,0.8038707175901865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9113527840641512,-2.0175374875721275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7390270730374493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,credit bien rembourse
1.5,0.5707148347425057,0.6,0.5714285714285714,0.1516471962616822,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,0.059186216378791776,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,0.33764821148547874,0.3086458841370939,0.5714285714285716,1.1976101235759085,0.0,0.0,0.06497490962499408,-0.33247998763791065,-0.42857142857142855,-0.6666666666666667,0.0,-0.4519229681838133,0.695789537453524,-0.7623183455471471,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391107833863064,-1.001292119672091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8010467852163082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
0.5,-0.3747117601844735,0.26666666666666666,0.5714285714285714,-0.36564252336448605,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.3485035416589941,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.3379429077206832,-0.2107093769876979,0.5714285714285716,-0.09737633131702969,0.0,0.0,0.08324656669293172,-0.3112929513847279,-0.2857142857142857,-0.3333333333333335,0.0,0.557293665819876,-0.17828824356747733,-0.29315924119456843,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678432423244434,0.6131596019891605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7182189338658019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
-0.6666666666666666,-0.4923136049192928,1.0666666666666667,0.5714285714285714,-0.4299883177570094,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285718,-0.39921617009784066,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.3309807091639785,-0.24060131505124238,0.5714285714285716,-0.3679815934983486,0.0,0.0,0.29940870705250966,1.5283068915767777,0.2857142857142857,0.33333333333333326,1.0,0.4516049532372807,-0.6132931278051755,0.19134243616269778,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9113527840641512,0.3641690821945797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6771291356132217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
2.0,2.1335511145272865,0.7333333333333333,-0.42857142857142855,2.293983644859813,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714286,2.4239525405418676,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,3.1365257053395776,4.231410964003267,-0.42857142857142844,3.5926448213159166,0.0,0.0,0.5555792170576781,0.22835737505976836,0.0,0.33333333333333326,1.0,-0.03566266863424765,0.35459834347750513,1.524864765231423,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4003005524688799,-0.041501138166576204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.064967247398192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
-1.0,-0.2982321291314374,0.0,0.5714285714285714,-0.32379672897196266,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.3155237604193521,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.3306307573846732,-0.18714853805312173,0.5714285714285716,-0.3818606895016143,0.0,0.0,2.7741366664029026,0.2652556300131041,0.2857142857142857,0.33333333333333326,1.0,0.07103384258642802,-0.7201916904978,2.376143211418006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18635617122599615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.026787558011568985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
1.0,0.9577248270561107,-0.6,-0.42857142857142855,1.1502453271028037,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714288,1.259630611718779,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,0.6170038704462142,1.4026943131465088,-0.42857142857142844,1.288974653950347,0.0,0.0,0.036091579374675394,0.7256511204712495,-0.7142857142857143,-1.0000000000000002,0.0,0.9666779170962672,-0.02613688201301954,0.46372289819154083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.811018395487023,0.7110007668109897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988104161730072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,credit bien rembourse
-0.5,-0.611837048424289,0.0,0.5714285714285714,-0.49538551401869163,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.4507574362562762,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.49595534533436,-0.26311237729660997,0.5714285714285716,-0.388466248561992,0.0,0.0,-0.2710971394986448,0.11856177749173309,0.2857142857142857,0.33333333333333326,1.0,-0.47615262503176986,-0.05407448013525896,-0.13976909419963965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11127650261149517,-0.1596877517536128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46269608534233825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
-0.8333333333333334,-0.4158339738662567,-0.6,0.0,-0.3014369158878505,-3.172065784643304e-16,0.0,0.0,-3.9650822308041307e-16,-0.2523447378435777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40022204542721995,-0.2011175506736161,0.0,-0.3739686545193652,0.0,0.0,0.8211317943384819,-0.26328314758419213,-0.2857142857142857,-0.3333333333333335,0.0,0.40276572908207664,0.7660850498633041,0.40854940364060094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0002863170785028,-0.8812202650942584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23652661380604045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit avec impaye
-0.75,-0.7851652574942352,-0.7333333333333333,0.5714285714285714,-0.5902219626168225,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.5255005585632035,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.6059691336391146,-0.2816634217021714,0.5714285714285716,-0.4656548038742717,0.0,0.0,-0.33885089120863454,-0.2151971089666784,0.7142857142857143,-0.6666666666666667,0.0,-0.17559804134580895,0.30830180705728244,0.678352864354329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0002863170785028,0.1373773192664096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7390270730374493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
2.0,1.1767870868562644,0.4666666666666667,0.0,0.8604322429906542,0.0,0.0,0.0,-1.9825411154020654e-16,0.8159718385936484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187078388686937,1.2984848819816133,0.0,2.2992540913645305,0.0,0.0,-0.09938960626387461,-0.11951285726853207,-0.7142857142857143,-1.0000000000000002,0.0,-0.18755338071180286,-0.06598945110189464,-0.24479578759343082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5651609071372686,0.2004518595698334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594881883471151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
0.5,1.2267486548808608,-0.5333333333333333,0.5714285714285714,0.5105957943925233,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,0.34208313384647493,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,0.20262208021774772,0.9607354790656858,0.5714285714285716,1.1397187070916988,0.0,0.0,-0.5527468688711948,-0.09314357253848667,0.2857142857142857,0.33333333333333326,1.0,0.828597389053317,0.5652577907244168,1.3717179643497308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0002863170785028,-0.041501138166576204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.672901882978535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
0.5,0.5495772482705611,-0.4666666666666667,-0.42857142857142855,0.7532359813084112,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714286,0.8554763746179059,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,0.4206488603970384,0.7399185098895112,-0.42857142857142844,0.6166178053215572,0.0,0.0,-0.6039288421864859,0.4935105165891187,-0.2857142857142857,-0.3333333333333335,0.0,0.6175952348671466,0.9940129529756091,0.1759637078531159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11127650261149517,-1.1960272103500855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4606498592894885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
-0.5,-0.627978478093774,-0.5333333333333333,-0.42857142857142855,-0.3921845794392524,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714288,-0.3105580721590003,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,-0.45633439154521954,-0.2505776885710767,-0.42857142857142844,-0.39470070879875313,0.0,0.0,2.3756826853812067,-0.02475013352846098,0.0,0.33333333333333326,1.0,0.608404652972352,0.3705522660482649,0.38046311735974536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0652841047429276,0.342298232664463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7390270730374493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit avec impaye
-1.1666666666666667,-0.3170637970791699,-0.26666666666666666,-0.8571428571428571,0.18949766355140182,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428573,0.3641248971875422,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,0.06608563074459395,-0.04069132061402398,-0.857142857142857,-0.4224589008052844,0.0,0.0,1.0240357890039418,0.497353679524599,0.2857142857142857,0.33333333333333326,1.0,0.9881469850492444,-0.039490352787525634,0.5089521118289733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.03747008820314116,-0.7481451259993507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6236199674087024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
1.5,0.16410453497309763,-0.13333333333333333,0.5714285714285714,-0.0708294392523365,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.11615352508623972,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.12061671326721428,0.0244499516991517,0.5714285714285716,0.7264630571121089,0.0,0.0,0.46028339320510153,-0.12650446047578648,-0.2857142857142857,-0.3333333333333335,0.0,-0.0033166014956295814,-1.0298021027359443,0.32228020811224484,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11127650261149517,0.4593477310992487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652661380604045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
-0.5,-0.6191391237509608,0.3333333333333333,-0.42857142857142855,-0.38358644859813096,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714288,-0.3018052026172676,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,-0.3495997810243252,-0.24824182584947146,-0.42857142857142844,-0.3912865996214792,0.0,0.0,-0.1470054280329074,-0.004278991233350496,-0.42857142857142855,-0.6666666666666667,0.0,0.5068583822203906,-0.8450083352458223,0.6411350709311336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870870418539503,0.19779803689154832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368620284202486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
0.5,0.7809377401998463,1.0,-0.8571428571428571,1.7915537383177573,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428574,2.152840692863895,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,2.776013977606155,1.7855340768126053,-0.857142857142857,0.795338998775374,0.0,0.0,-0.45353797254583517,-1.597246792383949,0.42857142857142855,0.0,0.0,-0.25901853750094733,-0.2758559307094172,-0.4713846625557894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.429438916164335,-0.8812202650942584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4606498592894885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.5,-0.6218293620292084,-0.06666666666666667,0.5714285714285714,-0.5008528037383179,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285718,-0.455066352398139,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.5055268334736039,-0.264635000506116,0.5714285714285716,-0.392325676327606,0.0,0.0,-0.47197798343785796,0.6382451345553123,-0.42857142857142855,-0.6666666666666667,0.0,0.2306891972836985,-0.503765494413865,-0.4263462637009036,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03747008820314116,0.03806999359499693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4231016743682498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.25,0.5088393543428132,-0.4,-0.8571428571428571,1.3945443925233647,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428574,1.7095747553984215,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,0.967119369882147,1.166582000733582,-0.857142857142857,0.17957472074813532,0.0,0.0,-0.3642881304850023,0.2011689522135785,0.42857142857142855,0.0,0.0,-0.11998422649902898,-0.18728482178422673,-0.8403170018861019,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23287189550428636,-0.2699430678817783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3054314877314195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,credit bien rembourse
1.0,0.7417371252882398,-0.3333333333333333,0.5714285714285714,0.2452219626168224,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,0.1329349734222124,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,0.08718096958131133,0.45560908426200525,0.5714285714285716,1.0804171150777453,0.0,0.0,0.10049390347998009,0.7008969264955182,-0.5714285714285714,-1.0000000000000002,0.0,0.05534037913694497,-0.004813940934871148,0.3359668271740079,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03747008820314116,-0.9644766655290282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05964592916278579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit avec impaye
